44420	Staunton, VA	51	75216
44500	Stephenville, TX	48	70208
44540	Sterling, CO	08	73935
44580	Sterling, IL	17	72546
44620	Stevens Point, WI	55	77200
44660	Stillwater, OK	40	70300
44700	Stockton, CA	06	75000
44740	Storm Lake, IA	19	75630
44780	Sturgis, MI	26	76960
44860	Sulphur Springs, TX	48	70904
44900	Summerville, GA	13	74376
44940	Sumter, SC	45	70405
44980	Sunbury, PA	42	75304
45000	Susanville, CA	06	77364
45020	Sweetwater, TX	48	71540
45060	Syracuse, NY	36	73000
45140	Tahlequah, OK	40	72100
45180	Talladega, AL	01	74592
45220	Tallahassee, FL	12	70600
45260	Tallulah, LA	22	74690
45300	Tampa, FL	12	71000
45340	Taos, NM	35	76200
45380	Taylorville, IL	17	74574
45460	Terre Haute, IN	18	75428
45500	Texarkana, TX	48	72368
45520	The Dalles, OR	41	72950
45540	The Villages, FL	12	71625
45580	Thomaston, GA	13	76168
45620	Thomasville, GA	13	76224
45640	Thomasville, NC	37	67420
45660	Tiffin, OH	39	76778
45700	Tifton, GA	13	76476
45740	Toccoa, GA	13	76756
45780	Toledo, OH	39	77000
45820	Topeka, KS	20	71000
45860	Torrington, CT	09	76500
45900	Traverse City, MI	26	80340
45940	Trenton, NJ	34	74000
45980	Troy, AL	01	76920
46020	Truckee, CA	06	80588
46060	Tucson, AZ	04	77000
46100	Tullahoma, TN	47	75320
46140	Tulsa, OK	40	75000
46180	Tupelo, MS	28	74840
46220	Tuscaloosa, AL	01	77256
46260	Tuskegee, AL	01	77304
46300	Twin Falls, ID	16	82810
46340	Tyler, TX	48	74144
46380	Ukiah, CA	06	81134
46420	Union, SC	45	73105
46460	Union City, TN	47	75940
46500	Urbana, OH	39	79072
46540	Utica, NY	36	76540
46580	Utuado, PR	72	84509
46620	Uvalde, TX	48	74588
46660	Valdosta, GA	13	78800
46700	Vallejo, CA	06	81666
46740	Valley, AL	01	78204
46780	Van Wert, OH	39	79562
46820	Vermillion, SD	46	66700
46860	Vernal, UT	49	80090
46900	Vernon, TX	48	75308
46980	Vicksburg, MS	28	76720
47020	Victoria, TX	48	75428
47080	Vidalia, GA	13	79388
47180	Vincennes, IN	18	79208
47220	Vineland, NJ	34	76070
47260	Virginia Beach, VA	51	82000
47300	Visalia, CA	06	82954
47340	Wabash, IN	18	79370
47380	Waco, TX	48	76000
47420	Wahpeton, ND	38	82660
47460	Walla Walla, WA	53	75775
47500	Walterboro, SC	45	74275
47540	Wapakoneta, OH	39	80766
47580	Warner Robins, GA	13	80508
47620	Warren, PA	42	81000
47660	Warrensburg, MO	29	77092
47700	Warsaw, IN	18	80306
47780	Washington, IN	18	80504
47820	Washington, NC	37	71220
47900	Washington, DC	11	50000
47920	Washington Court House, OH	39	81718
47940	Waterloo, IA	19	82425
47980	Watertown, SD	46	69300
48020	Watertown, WI	55	83975
48060	Watertown, NY	36	78608
48100	Wauchula, FL	12	75375
48140	Wausau, WI	55	84475
48180	Waycross, GA	13	80956
48260	Weirton, WV	54	85156
48300	Wenatchee, WA	53	77105
48460	West Plains, MO	29	78928
48500	West Point, MS	28	79120
48540	Wheeling, WV	54	86452
48580	Whitewater, WI	55	86925
48620	Wichita, KS	20	79000
48660	Wichita Falls, TX	48	79000
48700	Williamsport, PA	42	85312
48740	Willimantic, CT	09	85810
48780	Williston, ND	38	86220
48820	Willmar, MN	27	70420
48900	Wilmington, NC	37	74440
48940	Wilmington, OH	39	85792
48980	Wilson, NC	37	74540
49020	Winchester, VA	51	86720
49060	Winfield, KS	20	79950
49100	Winona, MN	27	71032
49180	Winston-Salem, NC	37	75000
49260	Woodward, OK	40	82150
49300	Wooster, OH	39	86548
49340	Worcester, MA	25	82000
49380	Worthington, MN	27	71734
49420	Yakima, WA	53	80010
49460	Yankton, SD	46	73060
49500	Yauco, PR	72	88035
49540	Yazoo City, MS	28	81520
49620	York, PA	42	87048
49660	Youngstown, OH	39	88000
49700	Yuba City, CA	06	86972
49740	Yuma, AZ	04	85540
49780	Zanesville, OH	39	88084
